Month,Unemployment Rate,Avg Person Savings,Avg Firm Savings,Avg Price,Avg Inventory,Avg Wage,Price_SMA,Stock_SMA
239,0.0,68881.58601469686,459757.32681529375,258.84845485715977,811.3,2528.976605880437,258.88036297294104,894.8000000000001
240,0.0,68902.30255041881,458721.50002919725,258.8306020205679,819.3,2533.7633469140765,258.821735699489,881.5999999999999
241,0.0,68729.02808851836,467385.22312421876,258.80739641198545,789.5,2538.7526479943867,258.80494497825606,864.6583333333333
242,0.0,69078.19290719155,449926.98219056026,258.79505130976304,863.0,2538.225189903365,258.79025690754474,853.2999999999998
243,0.0,69187.91856101292,444440.6994994914,259.29622926995614,887.8,2537.269834052014,258.8182049702652,848.8583333333335
244,0.0,69056.79580794972,450996.83715265134,258.7416084811697,868.1,2531.413298287308,258.84515988584707,846.4333333333334
245,0.0,68757.55098892505,465959.07810388505,258.2184683346581,813.7,2525.9073226049445,258.7866874994526,843.6416666666665
246,0.0,68980.9065632887,454791.2993857025,257.6961578318301,863.4,2528.195226628525,258.7720203075962,845.5499999999998
247,0.0,68697.99464174036,468936.89546312,258.19036414470577,815.6,2523.0454944881326,258.75596747550037,844.4583333333334
248,0.0,68407.95332248794,483438.96142574155,258.17783543522586,765.8,2531.1097405628598,258.6533547266481,838.2583333333333
249,0.0,68331.75553777124,487248.8506615759,258.1642696007957,756.0,2522.795443306929,258.55129229415303,825.7333333333335
250,0.0,68486.63418484479,479504.918307898,258.14639651222967,792.5,2524.5671257497575,258.4927361841706,820.5
251,0.0,68575.48355860202,475062.44962003623,259.6780859368258,820.1,2529.471610104848,258.56187210747606,821.2333333333332
252,0.0,68614.37821020685,473117.71703979437,259.64768465708823,838.5,2534.932755153569,258.6299623271861,822.8333333333334
253,0.0,68345.60795200136,486556.22995006887,259.1230788550234,793.4,2519.692257994304,258.6562691974393,823.1583333333334
254,0.0,68736.83893854838,466994.680622718,259.63514797544303,883.0,2523.170172732379,258.72627725291267,824.8250000000002
255,0.0,68821.210943063,462776.08039698657,259.60182784367123,912.3,2522.6446009313295,258.7517438007222,826.8666666666667
256,0.0,68571.69304002916,475251.97554867825,260.1073532216692,876.7,2518.150684220393,258.8655558624305,827.5833333333334
257,0.0,68375.31358061536,485070.94851936755,259.5737226292182,851.0,2512.722072550717,258.97849372031055,830.6916666666667
258,0.0,68252.91294717415,491190.9801914273,259.56307167344454,840.1,2514.951338876355,259.1340698737784,828.75
259,0.0,67971.85070970256,505244.0920650063,259.5536504215953,797.8,2527.485464142925,259.2476770635192,827.2666666666668
260,0.0,67847.03542657268,511484.8562214997,260.04537388415883,784.9,2534.7221526075978,259.4033052675969,828.8583333333332
261,0.0,67596.16543770915,524028.35566467664,260.033253267969,747.0,2534.2145263917564,259.55905390652805,828.1083333333332
262,0.0,67560.36345372965,525818.4548636521,259.51115168934206,748.7,2539.021231564481,259.6727835046208,824.4583333333334
263,0.0,67761.38061151131,515767.5969745689,260.52977122733955,797.4,2549.009638132139,259.74375727883023,822.5666666666667
264,0.0,67674.38618778047,520117.31816111057,261.03849938852665,786.0,2564.2672659024674,259.8596585064501,818.1916666666667
265,0.0,67486.88507213915,529492.3739431769,261.54890463757806,753.1,2568.99406106462,260.0618106549963,814.8333333333334
266,0.0,68039.94816350874,501839.2193746971,262.07079737557353,863.9,2586.3948484870352,260.26478143834055,813.2416666666667
267,0.0,68299.84010004421,488844.6225479237,263.07877832817985,919.5,2601.576569756152,260.5545273120496,813.8416666666667
268,0.0,68088.35082903437,499419.08609841485,263.0670461799765,879.8,2607.276299672453,260.8011683919085,814.0999999999999
269,0.0,68203.50610210546,493661.32244486094,262.0005031704943,900.4,2599.555445964449,261.0034001036815,818.2166666666666
270,0.0,68132.36771479175,497218.24181054655,261.4685490853784,884.8,2588.830224228224,261.1621898880093,821.9416666666667
271,0.0,68010.44871062224,503314.19201902125,262.5054188891505,862.5,2588.410087250438,261.40817059363894,827.3333333333334
272,0.0,68206.4024137569,493516.5068622877,262.4621582356677,905.1,2605.9869980189524,261.609569289598,837.35
273,0.0,68027.75253847863,502449.0006262014,262.4508483710505,869.1,2600.9855981837495,261.81103554818816,847.525
274,0.0,68113.88562581028,498142.3462596188,262.449799981709,884.8,2598.5006350361145,262.0559229058854,858.8666666666667
275,0.0,68352.13832367373,486229.7113664456,262.427823190443,931.6,2596.258074064184,262.21409390281065,870.0500000000001
276,0.0,68396.09010211263,484032.12244450086,262.38784689087214,941.8,2604.399706990363,262.32653952800615,883.0333333333333
277,0.0,68370.53395071313,485309.930014476,261.8433802637568,936.0,2598.4111674707974,262.351079163521,898.275
278,0.0,68389.25910800033,484373.67215011513,261.3110167953544,937.5,2587.875335575781,262.2877641151694,904.4083333333333
279,0.0,68204.33214457241,493620.020321512,261.310811639654,899.8,2589.5236609002022,262.1404335577923,902.7666666666665
280,0.0,68340.95503390927,486788.8758546697,260.74692427287505,928.7,2599.2376651267136,261.9470900655338,906.8416666666667
281,0.0,68397.62444856361,483955.40512195305,259.6799031102868,935.7,2608.7759596615206,261.7537067271832,909.7833333333334
282,0.0,68303.37228733911,488668.0131831778,259.67867094400043,909.1,2605.855137978338,261.60455021540173,911.8083333333333
283,0.0,68453.92984487965,481140.1353061511,259.1452861202266,930.3,2594.988885015023,261.3245391513247,917.4583333333334
284,0.0,68406.6677152024,483503.2417900134,259.1067398282878,916.1,2594.618756380623,261.0449209507097,918.375
285,0.0,68473.55210696434,480159.0222019173,259.0977219212748,924.1,2594.4259495346314,260.76549374656173,922.9583333333334
286,0.0,68329.26747847436,487373.2536264166,259.084806380136,889.1,2591.8873137189007,260.4850776130973,923.3166666666666
287,0.0,68478.25642841362,479923.80612945405,259.5974871244279,911.8,2597.906837208655,260.2492162742627,921.6666666666666
288,0.0,68654.27477256462,471122.88892190333,259.0546854931589,937.2,2607.346691716406,259.97145282445325,921.2833333333333
289,0.0,68576.15441999985,475028.90655014134,259.04133705742686,908.0,2601.6346935269153,259.7379492239258,918.9499999999999
290,0.0,68799.33049450355,463870.1028249574,258.4994161520631,939.3,2605.986596112124,259.50364917031817,919.1
291,0.0,68745.72005489845,466550.6248052125,257.9586765986399,912.7,2605.6225550064605,259.22430458356706,920.1750000000001
292,0.0,68531.95093133472,477239.08098339895,257.9586746334732,852.3,2602.4562375900014,258.99195044695017,913.8083333333334
293,0.0,68727.436131732,467464.8209635345,258.44948727120675,877.0,2596.736164639137,258.8894157936935,908.9166666666666
294,0.0,69238.8825257688,441892.5012616942,257.89486831589363,965.2,2599.7099749014837,258.74076557468464,913.5916666666667
295,0.0,69146.03186995068,446535.0340526005,257.88482052611823,930.1,2594.429425332807,258.6357267751756,913.5749999999999
296,0.0,69233.38997441181,442167.1288295438,257.3530963069351,932.1,2593.726724756039,258.48958981506286,914.9083333333333
297,0.0,69411.86923852119,433243.1656240751,256.2884973810902,950.8,2591.1040633654106,258.2554877700475,917.1333333333333
298,0.0,69175.34909777057,445069.1726616056,256.7704819624509,890.7,2593.9632436025827,258.06262740190704,917.2666666666668
299,0.0,68943.25976869128,456673.63911556965,256.24820310800305,828.2,2583.6014361807347,257.7835204005383,910.2999999999998
300,0.0,68742.16111683495,466728.5717083862,255.7160745342087,774.0,2572.7756191593444,257.5053028206258,896.6999999999999
301,0.0,68901.60540472066,458756.3573141017,255.69723946631157,793.8,2577.3952026895813,257.2266280213662,887.1833333333334
302,0.0,69176.59246149712,445007.00447527866,256.19706350267916,836.4,2571.486598202105,257.0347653005842,878.6083333333332
303,0.0,69045.75061749607,451549.0966753304,256.6864055940256,800.9,2575.758010763414,256.92874271686634,869.2916666666666
304,0.0,69076.73782577626,449999.7362613211,256.6768070902839,794.8,2575.4343312255833,256.82192042160057,864.5
305,0.0,69109.14227972888,448379.5135636901,257.1782265637312,790.6,2567.9719759672635,256.71598202931096,857.2999999999998
306,0.0,69361.3290949699,435770.1728016391,258.1913166420735,833.2,2562.859212494059,256.7406860564926,846.3000000000001
307,0.0,69372.27542975586,435222.85606234113,258.67295446343036,833.3,2544.73668919375,256.8063638846019,838.2333333333332
308,0.0,69246.55728245957,441508.7634271552,258.6608725789554,810.9,2539.418108081343,256.91534524060364,828.1333333333333
309,0.0,69210.66179221994,443303.537939137,258.1275378020026,806.3,2538.8557756600676,257.068598609013,816.0916666666667
310,0.0,68946.42561664636,456515.34671781596,258.62899587731073,757.8,2545.9555815719036,257.2234747685846,805.0166666666665
311,0.0,68993.69938701089,454151.65819959075,258.0987188000737,768.2,2556.2208191795826,257.37768440959053,800.0166666666668
312,0.0,68789.1870762167,464377.2737392999,258.59997041922,728.6,2549.28348514353,257.6180090666748,796.2333333333335
313,0.0,68875.18534785128,460077.360157571,259.11101622038177,748.8,2543.8718745115666,257.9024904628473,792.4833333333332
314,0.0,68597.84188371849,473944.5333642101,260.12288453408826,703.3,2548.0527451157586,258.2296422154647,781.3916666666668
315,0.0,68338.91609322975,486890.82288864674,260.63038145781513,661.6,2547.2415475449498,258.55830687078054,769.7833333333333
316,0.0,68266.953169786,490488.96906083514,261.66958053448286,655.2,2556.4666896962963,258.9743713244638,758.15
317,0.0,68424.14626615496,482629.31424238643,262.18267502325716,693.6,2556.116956331153,259.39140869609093,750.0666666666667
318,0.0,68724.88467903125,467592.3935985716,263.72918184735977,762.2,2561.313236670943,259.8528974631982,744.15
319,0.0,68667.28472701675,470472.3911992965,264.24233780555795,762.9,2567.001034156755,260.31701274170877,738.2833333333333
320,0.0,68420.50100722277,482811.57718899567,264.2304546746952,727.4,2572.7462119877155,260.7811445830204,731.3249999999999
321,0.0,68556.40472485132,476016.39130756847,265.80256943920665,768.4,2582.4782556210675,261.4207305527874,728.1666666666666
322,0.0,68442.56427251016,481708.41392462514,266.32022140956946,760.0,2587.667234189169,262.061666013809,728.3499999999999
323,0.0,68518.0553296153,477933.86106936866,267.9129601596017,788.1,2593.6825136897505,262.87951946043637,730.0083333333333
324,0.0,68604.26186728719,473623.5341857738,268.426990046068,818.5,2594.812042484767,263.6984377626737,737.5
325,0.0,68372.03348871086,485234.95311459026,268.95190500423644,790.1,2595.260450327326,264.51851182799487,740.9416666666667
326,0.0,68205.98049480315,493537.6028099751,270.01422861403137,777.3,2585.1834551578477,265.34279050132346,747.1083333333332
327,0.0,68460.896724108,480791.7913447322,270.55482149141164,846.6,2584.1470000838767,266.1698271707898,762.525
328,0.0,68462.85960106427,480693.6474969187,271.075031290687,869.9,2583.2645369214124,266.9536147338069,780.4166666666666
329,0.0,68554.05138082987,476134.05850863794,271.071558315495,908.3,2587.844327896303,267.69435500816,798.3083333333334
330,0.0,68320.27944350915,487822.65537467384,271.0494649517254,883.2,2588.9280222280604,268.3043786001905,808.3916666666665
331,0.0,68179.23752150197,494874.7514750326,271.03990412917375,872.4,2601.0580810198026,268.8708424604918,817.5166666666668
332,0.0,68265.41074532144,490566.0902840585,270.47869807220894,902.8,2605.786930406489,269.3915294102846,832.1333333333333
333,0.0,68271.43529253581,490264.8629233395,270.4481665776897,918.5,2621.5888460629385,269.7786625051582,844.6416666666668
334,0.0,68069.83622675003,500344.81621262804,270.4477341898827,891.7,2631.59515901041,270.12262190351765,855.6166666666668
335,0.0,68063.69749706752,500651.7526967532,270.95712400122835,903.3,2631.3903440219456,270.37630222365317,865.2166666666667
336,0.0,68221.34989858672,492769.13262079284,270.4106761643469,942.1,2641.416975762883,270.5416094001764,875.5166666666668
337,0.0,68323.26101111902,487673.5769941779,270.3894934848148,968.4,2638.1081917948895,270.66140844022465,890.375
338,0.0,68249.02118993372,491385.568053443,270.37907049939224,959.8,2650.993701500501,270.69181193067135,905.5833333333334
339,0.0,68364.7544322907,485598.9059355936,269.81830948674417,984.8,2664.7580408841936,270.63043593028243,917.1
340,0.0,68310.83527806791,488294.8636467328,269.8072945340408,975.3,2662.1962258034564,270.5247912005619,925.8833333333333
341,0.0,68313.4353592589,488164.85958718276,269.785634659866,976.8,2675.273243038811,270.41763089592615,931.5916666666666
342,0.0,68293.80020060946,489146.61751965515,269.2352700215445,970.3,2675.6416118001243,270.2664479850777,938.85
343,0.0,68163.32126423247,495670.56433850434,268.6782375540064,942.1,2675.788217393699,270.06964243714714,944.6583333333333
344,0.0,68440.54264858326,481809.49512096413,267.59474463660194,987.2,2679.8119455734554,269.82931298417986,951.6916666666666
345,0.0,68775.45597316211,465063.8288920216,267.5743974514885,1042.7,2681.521628869972,269.5898322236631,962.0416666666666
346,0.0,68640.05967626304,471833.64373697445,266.47422218734727,1005.7,2702.746491368539,269.25870622345184,971.5416666666666
347,0.0,68892.38119030907,459217.5680346737,265.94253013581863,1037.8,2707.5672563703074,268.8408234013344,982.75
348,0.0,68939.84227727215,456844.51368651923,264.867983307416,1026.1,2696.199134240892,268.37893232992343,989.75
349,0.0,69333.13540732354,437179.8571839499,263.7937644165818,1082.5,2696.3996298623797,267.829288240904,999.2583333333333
350,0.0,69450.43573647802,431314.8407262258,263.23145506800756,1085.7,2685.718497016047,267.23365362162195,1009.75
351,0.0,69288.85288204058,439393.9834480986,262.6779109553545,1036.9,2678.2894863474576,266.63862041067284,1014.0916666666667
352,0.0,69124.08296860932,447632.479119662,260.5656656357095,982.7,2664.8090763671144,265.8684846691452,1014.7083333333334
353,0.0,69511.53370711989,428259.9421941338,260.0373662238543,1038.7,2659.1500462365134,265.05612896614423,1019.8666666666668
354,0.0,69538.69958704758,426901.64819774963,258.9694566655286,1025.1,2662.080601294686,264.2006445198096,1024.4333333333334
355,0.0,69613.5745171768,423157.9016912884,257.9202281606495,1017.1,2645.8611762270057,263.30414373702985,1030.6833333333332
356,0.0,69387.5048186899,434461.3866156338,256.8867243237172,948.0,2630.007910022993,262.4118087109561,1027.4166666666667
357,0.0,69805.9888122816,413537.18693604786,256.36629113299716,1010.3,2624.523009847479,261.47779985108184,1024.7166666666667
358,0.0,69624.32893226987,422620.18093663437,256.3381523313073,955.5,2614.07260924004,260.63312736307853,1020.5333333333333
359,0.0,69602.9996687363,423686.6441133123,256.30588411734504,935.0,2617.701358557851,259.8300735282057,1011.9666666666667
360,0.0,69349.95133658455,436339.0607208999,255.25671001279161,866.1,2614.4790524280206,259.02913408698697,998.6333333333333
361,0.0,69195.84043295114,444044.60590257135,256.2645580760242,819.2,2618.9961558176933,258.4017002252738,976.6916666666666
362,0.0,69134.92383912543,447090.4355938559,256.7535469412116,791.9,2619.800440656472,257.8618745480409,952.2083333333334
363,0.0,69721.11097545443,417781.07877740596,256.72543219330356,893.1,2616.5357659591778,257.3658346512033,940.2249999999999
364,0.0,69469.76906992288,430348.1740539834,257.23179212084676,830.2,2608.5315418596842,257.0880118582981,927.5166666666668
365,0.0,69523.84334929594,427644.4600853308,256.19113773345896,828.0,2603.0782632021155,256.7674928174318,909.9583333333334
366,0.0,69290.32527303048,439320.36389860447,256.1799173501259,766.8,2602.81643456897,256.5350312078149,888.4333333333333
367,0.0,69651.5595794109,421258.6485795832,256.1684665697237,825.1,2597.4362551793874,256.3890510752377,872.4333333333334
368,0.0,69659.95569179874,420838.842960193,256.11862332696626,815.7,2592.7218670012453,256.3250426588418,861.4083333333334
369,0.0,69964.38223371585,405617.5158643379,256.1021920545278,867.2,2598.6157216328274,256.30303440230267,849.4833333333332
370,0.0,69689.82119769139,419345.5676655605,256.0962467955174,801.4,2603.8033119428264,256.2828756076536,836.6416666666668
371,0.0,69677.46191254415,419963.5319229219,255.566846233478,787.7,2597.630604319601,256.2212891173313,824.3666666666667
372,0.0,69831.77634082988,412247.81050863536,256.0614453594706,806.6,2586.7044950866293,256.28835039622123,819.4083333333333
373,0.0,69764.54189007265,415609.5330464979,256.55558597459265,782.7,2581.374192417283,256.31260272110194,816.3666666666668
374,0.0,70029.35500781749,402368.87715925573,256.5358169246469,828.0,2570.4412799610864,256.2944585530549,819.3750000000001
375,0.0,69973.11012765703,405181.1211672786,256.5058589602892,813.1,2557.5481397149324,256.276160783637,812.7083333333334
376,0.0,69618.0438447555,422934.4353123555,257.522848926974,742.2,2543.637801136212,256.30041551748093,805.375
377,0.0,69734.20351628872,417126.45173569425,257.00490774609324,765.5,2542.189503497046,256.36822968520045,800.1666666666666
378,0.0,69707.20199279404,418476.5279104285,257.50533205145564,762.8,2528.908875856077,256.4786809103113,799.8333333333334
379,0.0,69687.56563854632,419458.3456228147,258.51397172369326,767.0,2538.0986829587905,256.67413967314207,794.9916666666667
380,0.0,69389.25710713516,434373.77219337225,259.5284841382699,716.3,2530.5897926203365,256.9582947407507,786.7083333333334
381,0.0,69892.10672852423,409231.29112391826,259.51810043028115,823.8,2534.653092412571,257.2429537720635,783.0916666666667
382,0.0,69621.90040638718,422741.60723077145,260.0177444244131,780.1,2515.867975333712,257.56974524113815,781.3166666666667
383,0.0,69562.91997788943,425690.6286556597,260.5247107189549,779.3,2505.4141810416945,257.98290061492787,780.6166666666667
384,0.0,69536.36320249575,427018.4674253425,260.5159895700092,785.7,2495.200580172037,258.3541126324728,778.875
385,0.0,69509.80773366813,428346.2408667233,261.0156233882402,797.3,2495.8564522183924,258.7257824169434,780.0916666666666
386,0.0,69702.33131366681,418720.0618667892,262.5609711924795,854.2,2505.8512748663647,259.22787860592945,782.275
387,0.0,69526.55552291428,427508.8514044165,262.53728727287216,837.2,2496.1694084426845,259.73049763197804,784.2833333333334
388,0.0,69419.7804299157,432847.60605434544,263.0566804295709,835.9,2481.448690094378,260.19165025719445,792.0916666666667
389,0.0,69445.70956650458,431551.1492249019,263.5671708936153,863.8,2473.0206197905,260.73850551948794,800.2833333333333
390,0.0,69048.44085175921,451414.5849621704,263.5567580646693,812.8,2469.140297012288,261.2427910205891,804.4500000000002
391,0.0,68879.38610404807,459867.32234772656,263.5567580646693,807.0,2463.2177085448343,261.6630232156704,807.7833333333334
392,0.0,68611.08889455207,473282.182822527,264.5919693263146,785.1,2466.2996602484227,262.0849803146741,813.5166666666665
393,0.0,68556.0939881824,476031.92814101046,265.1175198031639,801.8,2474.138007570755,262.5515985957477,811.6833333333334
394,0.0,68822.4599994001,462713.62758012506,265.63670520259996,879.8,2464.5279655508175,263.0198453272633,819.9916666666667
395,0.0,68458.2233597136,480925.45956445055,265.60754316037554,838.7,2464.336438128172,263.4434146973816,824.9416666666667
396,0.0,68325.9021862661,487541.5182368254,265.0714428290645,839.4,2473.2752904733306,263.82303580230297,829.4166666666666
397,0.0,68000.61549654999,503805.85272263095,265.06463236181213,801.8,2482.2550810103176,264.1604532167673,829.7916666666666
398,0.0,67791.98991792701,514237.1316537792,265.5912424815742,785.4,2491.815443236669,264.41297582419185,824.0583333333333
399,0.0,67795.57752108538,514057.75149586133,265.54516472119536,811.1,2499.967042318886,264.66363227821876,821.8833333333332
400,0.0,67684.4295363043,519615.1507349157,266.04911207745425,812.1,2517.5180076309116,264.913001582209,819.9
401,0.0,67893.2134801732,509175.9535414713,266.57846935723603,871.3,2521.14780254819,265.16394312084407,820.525
402,0.0,67827.08243138724,512482.5059807686,266.0108668257218,877.9,2529.871925914222,265.36845218426515,825.9500000000002
403,0.0,67754.89068579552,516092.09326035425,266.0024389468722,882.6,2534.3611953722016,265.5722589244487,832.25
404,0.0,67582.71799473526,524700.7278133671,266.5290501654983,868.5,2539.9001666712948,265.733682327714,839.1999999999999
405,0.0,67303.49034735581,538662.1101823393,266.51592768752596,834.2,2545.8994229365157,265.8502163180775,841.9
406,0.0,67293.71760385565,539150.747357347,266.5055606681676,849.4,2569.5070966179114,265.92262094020816,839.3666666666667
407,0.0,67190.59464010167,544306.8955450453,267.0224331583146,841.9,2574.616449304616,266.04052844003644,839.6333333333332
408,0.0,66973.50625689664,555161.3147052967,267.00579917093637,809.4,2578.476078444134,266.20172480185903,837.1333333333333
409,0.0,66879.59417649951,559856.9187251532,266.9969445184596,799.7,2592.6493284714657,266.362750814913,836.9583333333334
410,0.0,67158.86289182489,545893.482958884,267.51445849952546,860.3,2608.432390808829,266.523018816409,843.2000000000002
411,0.0,66971.0467905288,555284.2880236893,267.50112529277413,830.3,2608.546242975481,266.68601553070715,844.8000000000001
412,0.0,67137.78844135962,546947.2054821474,266.96139684516686,867.0,2608.4756410782293,266.7620392613499,849.375
413,0.0,66952.28210145234,556222.5224775106,266.93855417689724,836.2,2616.484675983273,266.792046329655,846.4500000000002
414,0.0,67433.07569304058,532182.8428980985,266.3970954852721,928.5,2619.2955832428133,266.8242320512842,850.6666666666666
415,0.0,67241.31185169365,541771.0349654449,265.84098752308034,890.0,2639.5248651029738,266.8107777659682,851.2833333333334
416,0.0,67156.01445142533,546035.9049788603,264.7877650015365,864.2,2663.231608052117,266.6656706689714,850.9250000000001
417,0.0,67126.90345286367,547491.4549069445,264.2519838642881,844.2,2670.346555207862,266.47700868370157,851.7583333333333
418,0.0,67208.0991530235,543431.6698989514,264.76743183839505,845.4,2677.723043455219,266.33216461455385,851.4250000000001
419,0.0,67451.45253056836,531264.0010217088,264.73134678926,879.1,2685.448692803456,266.141240750466,854.5250000000001
420,0.0,67507.47653166586,528462.8009668344,264.1605507121427,875.0,2690.3400012138563,265.9041367122332,859.9916666666667
421,0.0,67436.91749775628,531990.7526623136,264.1480783570165,843.3,2700.976321427873,265.6667311987796,863.625
422,0.0,67535.55013843848,527059.1206282033,263.58785206983737,842.5,2712.4997377280856,265.3395139963056,862.1416666666665
423,0.0,67430.67096900767,532303.079099744,264.09585227251245,801.2,2720.767032575838,265.0557412446171,859.7166666666667
424,0.0,67541.73828917216,526749.7130915194,264.0959249651733,798.6,2725.112626094734,264.81695192128427,854.0166666666668
425,0.0,68077.92595137679,499940.3299812873,264.60396800054775,880.3,2732.2213820809816,264.62240307325516,857.6916666666666
426,0.0,68283.83105371536,489645.07486435876,264.5633173632976,897.2,2737.38377890386,264.46958822975733,855.0833333333334
427,0.0,68264.82666693428,490595.2942034129,264.53924153749387,870.4,2739.9765539124796,264.3611093976251,853.4499999999999
428,0.0,68327.78167306707,487447.5438967728,265.05592630332256,858.9,2723.267186782156,264.38345617277395,853.0083333333333
429,0.0,68889.2255353077,459375.35078474076,265.55088243566433,951.1,2722.473114471379,264.49169772038863,861.9166666666666
430,0.0,68760.17224289448,465828.0154054033,266.0493803838623,913.6,2722.1156810077105,264.5985267658442,867.6
431,0.0,68599.84895565196,473844.1797675276,266.05107534474416,867.7,2716.3139987038576,264.7085041454679,866.65
432,0.0,68858.24833342675,460924.2108787886,265.491136056601,903.3,2727.2936912173236,264.8193862575061,869.0083333333333
433,0.0,68747.828420744,466445.2065129258,265.48182336236476,865.0,2724.88251942885,264.93053167461846,870.8166666666667
434,0.0,68587.50832999632,474461.2110503097,265.4716843246142,817.7,2719.9737971620825,265.08751769584984,868.75
435,0.0,68841.83833248734,461744.71092575823,265.9650963857306,856.3,2724.274420915472,265.24328803861806,873.3416666666667
436,0.0,68666.06443771611,470533.4056643189,265.95014925597116,809.3,2717.4872696194034,265.39780672951787,874.2333333333332
437,0.0,69016.04289350624,453034.4828748127,264.87306500804823,862.6,2722.601626035084,265.42023148014295,872.7583333333333
438,0.0,68857.2767863732,460972.78823146445,264.84264905852496,819.3,2712.2283230359035,265.44350912141186,866.2666666666665
439,0.0,68673.51137528587,470161.0587858309,264.84222650352336,770.6,2709.6103012929216,265.46875786858095,857.9499999999999
440,0.0,68501.72950504479,478750.1522978856,265.35155561805385,728.2,2699.742989289185,265.4933936448086,847.0583333333334
441,0.0,68321.86010929708,487743.6220852701,265.87166497980553,686.9,2703.883144395567,265.520125523487,825.0416666666666
442,0.0,68416.23710062275,483024.7725189858,265.87166497980553,697.0,2700.877289068824,265.5053159064823,806.9916666666667
443,0.0,68568.57136070036,475408.0595151059,266.91201708801304,720.0,2705.1133447517054,265.5770610517547,794.6833333333334
444,0.0,68826.90444753974,462491.4051731376,267.43757592644295,762.1,2704.8536024237724,265.7392643742415,782.9166666666666
445,0.0,68658.64898058225,470904.17852101085,267.40928866121914,721.3,2712.1144036469223,265.89988648247936,770.9416666666666
446,0.0,68784.05290411216,464633.982344516,267.40928866121914,735.3,2703.504154418744,266.0613535105298,764.0749999999999
447,0.0,68865.8448141619,460544.38684202824,267.9251148368252,742.6,2697.138889541002,266.2246883814543,754.5999999999999
448,0.0,68740.9270390692,466790.27559666306,269.52921444653686,713.5,2686.898989805841,266.5229438140015,746.6166666666667
449,0.0,68870.26647340647,460323.3038797993,270.05240457804166,736.6,2697.8590030793575,266.9545554448343,736.1166666666667
450,0.0,68995.04853325355,454084.20088744565,270.56999418746784,757.4,2697.7866063259044,267.4318342055795,730.9583333333334
451,0.0,68956.55218313375,456009.01839343493,271.63433622304774,747.2,2691.514996824319,267.99784334887323,729.0083333333333
452,0.0,69524.84041529735,427594.60678525444,271.61518467559495,852.4,2706.58253250782,268.51981243700163,739.3583333333335
453,0.0,69355.09670858864,436081.79212069034,271.04597768749267,814.6,2699.7665124310092,268.9510051626422,750.0
454,0.0,69524.37313898228,427617.97060100746,271.58570613509994,843.8,2694.2008626075553,269.42717525891675,762.2333333333332
455,0.0,69843.50914467836,411661.17031620286,271.56352694206157,902.7,2680.7364979483905,269.8148010800875,777.4583333333334
456,0.0,69611.3092228152,423271.16640936147,271.53855398332206,859.5,2665.0542802085506,270.156549251494,785.5749999999999
457,0.0,69826.51771506738,412510.74179675226,270.98957058268434,903.3,2645.9003683586543,270.4549060782828,800.7416666666667
458,0.0,69797.3145671532,413970.8991924615,270.9585782226121,906.0,2629.067776003395,270.75068020839893,814.9666666666667
459,0.0,69511.66167275475,428253.543912384,270.94679040334574,861.9,2620.6932715145476,271.00248650560894,824.9083333333333
460,0.0,69386.4552485098,434513.86512463196,270.92696840669487,851.6,2607.4689304576023,271.1189660022888,836.4166666666666
461,0.0,69095.33816284253,449069.71940799535,271.4529336738102,813.8,2597.013626207875,271.2356767602695,842.85
462,0.0,68983.53384155755,454659.9354722445,271.97952742151693,812.1,2594.604204137499,271.35313786310695,847.4083333333333
463,0.0,68699.70333067198,468851.46101652365,271.95719035520153,777.9,2594.5675115465274,271.38004237411974,849.9666666666667
464,0.0,69041.92824326902,451740.21538667066,271.95719035520153,858.5,2589.309696288959,271.4085428474203,850.475
465,0.0,69229.64179509039,442354.5377956017,272.48053839005615,912.9,2583.830726022771,271.5280895726339,858.6666666666666
466,0.0,68933.19584118709,457176.83549076726,271.91547839271436,875.9,2593.529061006285,271.55557059410177,861.3416666666667
467,0.0,68718.74963572137,467899.1457640523,271.91547839271436,853.1,2583.149815292749,271.5848998816562,857.2083333333334
468,0.0,68438.34128151451,481919.56347439485,271.9045118950337,820.3,2580.127066191678,271.6153963742988,853.9416666666666
469,0.0,68417.45513598189,482963.87075102533,272.42874943655227,838.7,2587.50930614213,271.73532794545446,848.5583333333334
470,0.0,68150.29219172693,496322.0179637731,271.8595442747511,807.4,2600.620200667352,271.8104084497994,840.3416666666667
471,0.0,68135.62721146186,497055.266977026,271.8511972776543,819.0,2597.7232090794555,271.8857756893251,836.7666666666668
472,0.0,68091.98273004463,499237.4910478875,272.92398454132336,829.5,2602.135760850245,272.05219370054414,834.9250000000001
473,0.0,68138.31985115673,496920.63499228284,272.3752218727392,853.4,2625.4348067894393,272.1290510504549,838.2249999999999
474,0.0,67920.49637119843,507811.8089901971,272.3524109085451,824.7,2631.192120295855,272.1601246743739,839.2750000000001
475,0.0,68038.0674565312,501933.2547235595,272.89832798256253,857.9,2623.39339235087,272.2385528099873,845.9416666666666
476,0.0,68030.11006694478,502331.1242028797,272.86531317501215,869.9,2635.6715429970545,272.31422971163823,846.8916666666665
477,0.0,67960.6571003866,505803.7725307895,272.3088618612721,865.5,2648.806597696039,272.29992333423957,842.9416666666666
478,0.0,68038.02118382348,501935.56835894566,271.7388565476088,885.0,2653.7093153959345,272.28520484714744,843.6999999999999
479,0.0,67845.63552813041,511554.8511435989,271.172789798396,852.2,2658.4516025209687,272.2233141309542,843.625
